"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33020408","E01008981","E02001936",2011,420,302,102,200,1,65,38,27,50,46,0,3,1,2,71.9047619047619,24.2857142857143,47.6190476190476,0.238095238095238,15.4761904761905,9.04761904761905,6.42857142857143,11.9047619047619,10.952380952381,0,0.714285714285714,0.238095238095238,0.476190476190476
"E33020408","E01008967","E02001936",2011,420,302,102,200,1,65,38,27,50,46,0,3,1,2,71.9047619047619,24.2857142857143,47.6190476190476,0.238095238095238,15.4761904761905,9.04761904761905,6.42857142857143,11.9047619047619,10.952380952381,0,0.714285714285714,0.238095238095238,0.476190476190476
"E33020409","E01008981","E02001936",2011,363,304,95,209,4,20,11,9,32,29,0,2,1,3,83.7465564738292,26.1707988980716,57.5757575757576,1.10192837465565,5.50964187327824,3.03030303030303,2.47933884297521,8.81542699724518,7.98898071625344,0,0.550964187327824,0.275482093663912,0.826446280991736
"E33020409","E01008967","E02001936",2011,363,304,95,209,4,20,11,9,32,29,0,2,1,3,83.7465564738292,26.1707988980716,57.5757575757576,1.10192837465565,5.50964187327824,3.03030303030303,2.47933884297521,8.81542699724518,7.98898071625344,0,0.550964187327824,0.275482093663912,0.826446280991736
"E33020409","E01008968","E02001936",2011,363,304,95,209,4,20,11,9,32,29,0,2,1,3,83.7465564738292,26.1707988980716,57.5757575757576,1.10192837465565,5.50964187327824,3.03030303030303,2.47933884297521,8.81542699724518,7.98898071625344,0,0.550964187327824,0.275482093663912,0.826446280991736
"E33020410","E01008968","E02001936",2011,393,289,96,193,4,30,20,10,61,56,0,5,0,9,73.5368956743003,24.4274809160305,49.1094147582697,1.01781170483461,7.63358778625954,5.08905852417303,2.54452926208651,15.5216284987277,14.2493638676845,0,1.27226463104326,0,2.29007633587786
"E33020411","E01008935","E02001937",2011,328,236,59,177,8,52,45,7,28,20,0,6,2,4,71.9512195121951,17.9878048780488,53.9634146341463,2.4390243902439,15.8536585365854,13.719512195122,2.13414634146341,8.53658536585366,6.09756097560976,0,1.82926829268293,0.609756097560976,1.21951219512195
"E33020411","E01008939","E02001937",2011,328,236,59,177,8,52,45,7,28,20,0,6,2,4,71.9512195121951,17.9878048780488,53.9634146341463,2.4390243902439,15.8536585365854,13.719512195122,2.13414634146341,8.53658536585366,6.09756097560976,0,1.82926829268293,0.609756097560976,1.21951219512195
"E33020411","E01008938","E02001937",2011,328,236,59,177,8,52,45,7,28,20,0,6,2,4,71.9512195121951,17.9878048780488,53.9634146341463,2.4390243902439,15.8536585365854,13.719512195122,2.13414634146341,8.53658536585366,6.09756097560976,0,1.82926829268293,0.609756097560976,1.21951219512195
"E33020412","E01008932","E02001937",2011,496,336,108,228,8,76,58,18,67,64,0,3,0,9,67.741935483871,21.7741935483871,45.9677419354839,1.61290322580645,15.3225806451613,11.6935483870968,3.62903225806452,13.508064516129,12.9032258064516,0,0.604838709677419,0,1.81451612903226
"E33020412","E01008935","E02001937",2011,496,336,108,228,8,76,58,18,67,64,0,3,0,9,67.741935483871,21.7741935483871,45.9677419354839,1.61290322580645,15.3225806451613,11.6935483870968,3.62903225806452,13.508064516129,12.9032258064516,0,0.604838709677419,0,1.81451612903226
"E33020413","E01008935","E02001937",2011,518,338,105,233,5,84,70,14,83,77,2,4,0,8,65.2509652509653,20.2702702702703,44.980694980695,0.965250965250965,16.2162162162162,13.5135135135135,2.7027027027027,16.023166023166,14.8648648648649,0.386100386100386,0.772200772200772,0,1.54440154440154
"E33020413","E01008936","E02001937",2011,518,338,105,233,5,84,70,14,83,77,2,4,0,8,65.2509652509653,20.2702702702703,44.980694980695,0.965250965250965,16.2162162162162,13.5135135135135,2.7027027027027,16.023166023166,14.8648648648649,0.386100386100386,0.772200772200772,0,1.54440154440154
"E33020414","E01008952","E02001938",2011,498,328,95,233,1,74,47,27,86,78,1,4,3,9,65.863453815261,19.0763052208835,46.7871485943775,0.200803212851406,14.859437751004,9.43775100401606,5.42168674698795,17.2690763052209,15.6626506024096,0.200803212851406,0.803212851405622,0.602409638554217,1.80722891566265
"E33020414","E01008955","E02001938",2011,498,328,95,233,1,74,47,27,86,78,1,4,3,9,65.863453815261,19.0763052208835,46.7871485943775,0.200803212851406,14.859437751004,9.43775100401606,5.42168674698795,17.2690763052209,15.6626506024096,0.200803212851406,0.803212851405622,0.602409638554217,1.80722891566265
"E33020415","E01008956","E02001938",2011,392,292,99,193,4,43,23,20,50,45,0,5,0,3,74.4897959183673,25.2551020408163,49.234693877551,1.02040816326531,10.969387755102,5.86734693877551,5.10204081632653,12.7551020408163,11.4795918367347,0,1.27551020408163,0,0.76530612244898
"E33020416","E01008957","E02001938",2011,398,287,73,214,12,38,30,8,60,56,0,4,0,1,72.1105527638191,18.3417085427136,53.7688442211055,3.01507537688442,9.54773869346734,7.53768844221105,2.01005025125628,15.0753768844221,14.070351758794,0,1.00502512562814,0,0.251256281407035
"E33020417","E01008956","E02001938",2011,289,204,59,145,3,35,17,18,46,44,1,1,0,1,70.5882352941177,20.4152249134948,50.1730103806228,1.03806228373702,12.1107266435986,5.88235294117647,6.22837370242214,15.916955017301,15.2249134948097,0.346020761245675,0.346020761245675,0,0.346020761245675
"E33020417","E01008955","E02001938",2011,289,204,59,145,3,35,17,18,46,44,1,1,0,1,70.5882352941177,20.4152249134948,50.1730103806228,1.03806228373702,12.1107266435986,5.88235294117647,6.22837370242214,15.916955017301,15.2249134948097,0.346020761245675,0.346020761245675,0,0.346020761245675
"E33020417","E01008951","E02001938",2011,289,204,59,145,3,35,17,18,46,44,1,1,0,1,70.5882352941177,20.4152249134948,50.1730103806228,1.03806228373702,12.1107266435986,5.88235294117647,6.22837370242214,15.916955017301,15.2249134948097,0.346020761245675,0.346020761245675,0,0.346020761245675
"E33020418","E01008957","E02001938",2011,228,160,47,113,4,30,18,12,28,26,0,1,1,6,70.1754385964912,20.6140350877193,49.5614035087719,1.75438596491228,13.1578947368421,7.89473684210526,5.26315789473684,12.280701754386,11.4035087719298,0,0.43859649122807,0.43859649122807,2.63157894736842
"E33020419","E01008952","E02001938",2011,355,232,73,159,0,52,23,29,70,65,0,5,0,1,65.3521126760563,20.5633802816901,44.7887323943662,0,14.6478873239437,6.47887323943662,8.16901408450704,19.7183098591549,18.3098591549296,0,1.40845070422535,0,0.28169014084507
"E33020419","E01008955","E02001938",2011,355,232,73,159,0,52,23,29,70,65,0,5,0,1,65.3521126760563,20.5633802816901,44.7887323943662,0,14.6478873239437,6.47887323943662,8.16901408450704,19.7183098591549,18.3098591549296,0,1.40845070422535,0,0.28169014084507
"E33020420","E01008951","E02001938",2011,278,186,33,153,2,54,15,39,34,29,1,4,0,2,66.9064748201439,11.8705035971223,55.0359712230216,0.719424460431655,19.4244604316547,5.39568345323741,14.0287769784173,12.2302158273381,10.431654676259,0.359712230215827,1.43884892086331,0,0.719424460431655
"E33020421","E01008952","E02001938",2011,416,275,105,170,3,47,33,14,86,78,1,7,0,5,66.1057692307692,25.2403846153846,40.8653846153846,0.721153846153846,11.2980769230769,7.93269230769231,3.36538461538462,20.6730769230769,18.75,0.240384615384615,1.68269230769231,0,1.20192307692308
"E33020422","E01008954","E02001939",2011,1546,1123,320,803,16,207,86,121,188,170,4,12,2,12,72.6390685640362,20.6985769728331,51.9404915912031,1.03492884864166,13.3893919793014,5.5627425614489,7.82664941785252,12.1604139715395,10.9961190168176,0.258732212160414,0.776196636481242,0.129366106080207,0.776196636481242
"E33020422","E01008958","E02001939",2011,1546,1123,320,803,16,207,86,121,188,170,4,12,2,12,72.6390685640362,20.6985769728331,51.9404915912031,1.03492884864166,13.3893919793014,5.5627425614489,7.82664941785252,12.1604139715395,10.9961190168176,0.258732212160414,0.776196636481242,0.129366106080207,0.776196636481242
"E33020422","E01009493","E02001939",2011,1546,1123,320,803,16,207,86,121,188,170,4,12,2,12,72.6390685640362,20.6985769728331,51.9404915912031,1.03492884864166,13.3893919793014,5.5627425614489,7.82664941785252,12.1604139715395,10.9961190168176,0.258732212160414,0.776196636481242,0.129366106080207,0.776196636481242
"E33020423","E01009493","E02001939",2011,594,398,113,285,8,91,35,56,91,85,0,6,0,6,67.003367003367,19.023569023569,47.979797979798,1.34680134680135,15.3198653198653,5.89225589225589,9.42760942760943,15.3198653198653,14.3097643097643,0,1.01010101010101,0,1.01010101010101
"E33020423","E01008950","E02001939",2011,594,398,113,285,8,91,35,56,91,85,0,6,0,6,67.003367003367,19.023569023569,47.979797979798,1.34680134680135,15.3198653198653,5.89225589225589,9.42760942760943,15.3198653198653,14.3097643097643,0,1.01010101010101,0,1.01010101010101
"E33020423","E01008954","E02001939",2011,594,398,113,285,8,91,35,56,91,85,0,6,0,6,67.003367003367,19.023569023569,47.979797979798,1.34680134680135,15.3198653198653,5.89225589225589,9.42760942760943,15.3198653198653,14.3097643097643,0,1.01010101010101,0,1.01010101010101
"E33020424","E01008937","E02001941",2011,328,236,66,170,3,39,37,2,47,44,1,2,0,3,71.9512195121951,20.1219512195122,51.8292682926829,0.914634146341463,11.890243902439,11.280487804878,0.609756097560976,14.3292682926829,13.4146341463415,0.304878048780488,0.609756097560976,0,0.914634146341463
"E33020424","E01008940","E02001941",2011,328,236,66,170,3,39,37,2,47,44,1,2,0,3,71.9512195121951,20.1219512195122,51.8292682926829,0.914634146341463,11.890243902439,11.280487804878,0.609756097560976,14.3292682926829,13.4146341463415,0.304878048780488,0.609756097560976,0,0.914634146341463
"E33020424","E01008944","E02001941",2011,328,236,66,170,3,39,37,2,47,44,1,2,0,3,71.9512195121951,20.1219512195122,51.8292682926829,0.914634146341463,11.890243902439,11.280487804878,0.609756097560976,14.3292682926829,13.4146341463415,0.304878048780488,0.609756097560976,0,0.914634146341463
"E33020425","E01008937","E02001941",2011,572,386,91,295,3,108,90,18,69,63,0,5,1,6,67.4825174825175,15.9090909090909,51.5734265734266,0.524475524475524,18.8811188811189,15.7342657342657,3.14685314685315,12.0629370629371,11.013986013986,0,0.874125874125874,0.174825174825175,1.04895104895105
"E33020425","E01008941","E02001941",2011,572,386,91,295,3,108,90,18,69,63,0,5,1,6,67.4825174825175,15.9090909090909,51.5734265734266,0.524475524475524,18.8811188811189,15.7342657342657,3.14685314685315,12.0629370629371,11.013986013986,0,0.874125874125874,0.174825174825175,1.04895104895105
"E33020425","E01008940","E02001941",2011,572,386,91,295,3,108,90,18,69,63,0,5,1,6,67.4825174825175,15.9090909090909,51.5734265734266,0.524475524475524,18.8811188811189,15.7342657342657,3.14685314685315,12.0629370629371,11.013986013986,0,0.874125874125874,0.174825174825175,1.04895104895105
"E33020426","E01008960","E02001942",2011,306,230,64,166,15,26,8,18,31,29,0,2,0,4,75.1633986928105,20.9150326797386,54.2483660130719,4.90196078431373,8.49673202614379,2.61437908496732,5.88235294117647,10.1307189542484,9.47712418300654,0,0.65359477124183,0,1.30718954248366
"E33020426","E01008959","E02001942",2011,306,230,64,166,15,26,8,18,31,29,0,2,0,4,75.1633986928105,20.9150326797386,54.2483660130719,4.90196078431373,8.49673202614379,2.61437908496732,5.88235294117647,10.1307189542484,9.47712418300654,0,0.65359477124183,0,1.30718954248366
"E33020427","E01008961","E02001942",2011,422,277,80,197,3,72,51,21,67,65,0,2,0,3,65.6398104265403,18.957345971564,46.6824644549763,0.710900473933649,17.0616113744076,12.085308056872,4.97630331753555,15.8767772511848,15.4028436018957,0,0.4739336492891,0,0.710900473933649
"E33020427","E01008962","E02001942",2011,422,277,80,197,3,72,51,21,67,65,0,2,0,3,65.6398104265403,18.957345971564,46.6824644549763,0.710900473933649,17.0616113744076,12.085308056872,4.97630331753555,15.8767772511848,15.4028436018957,0,0.4739336492891,0,0.710900473933649
"E33020427","E01008959","E02001942",2011,422,277,80,197,3,72,51,21,67,65,0,2,0,3,65.6398104265403,18.957345971564,46.6824644549763,0.710900473933649,17.0616113744076,12.085308056872,4.97630331753555,15.8767772511848,15.4028436018957,0,0.4739336492891,0,0.710900473933649
"E33020428","E01008961","E02001942",2011,439,295,85,210,3,67,35,32,69,60,1,6,2,5,67.1981776765376,19.3621867881549,47.8359908883827,0.683371298405467,15.2619589977221,7.97266514806378,7.28929384965831,15.7175398633257,13.6674259681093,0.227790432801822,1.36674259681093,0.455580865603645,1.13895216400911
"E33020428","E01008960","E02001942",2011,439,295,85,210,3,67,35,32,69,60,1,6,2,5,67.1981776765376,19.3621867881549,47.8359908883827,0.683371298405467,15.2619589977221,7.97266514806378,7.28929384965831,15.7175398633257,13.6674259681093,0.227790432801822,1.36674259681093,0.455580865603645,1.13895216400911
"E33020429","E01008942","E02001943",2011,381,252,60,192,8,61,52,9,52,47,1,4,0,8,66.1417322834646,15.748031496063,50.3937007874016,2.0997375328084,16.010498687664,13.6482939632546,2.36220472440945,13.6482939632546,12.3359580052493,0.26246719160105,1.0498687664042,0,2.0997375328084
"E33020429","E01008943","E02001943",2011,381,252,60,192,8,61,52,9,52,47,1,4,0,8,66.1417322834646,15.748031496063,50.3937007874016,2.0997375328084,16.010498687664,13.6482939632546,2.36220472440945,13.6482939632546,12.3359580052493,0.26246719160105,1.0498687664042,0,2.0997375328084
"E33020430","E01008969","E02001943",2011,523,385,105,280,5,47,28,19,85,76,3,6,0,1,73.6137667304015,20.0764818355641,53.5372848948375,0.956022944550669,8.98661567877629,5.35372848948375,3.63288718929254,16.2523900573614,14.5315487571702,0.573613766730402,1.1472275334608,0,0.191204588910134
"E33020430","E01008943","E02001943",2011,523,385,105,280,5,47,28,19,85,76,3,6,0,1,73.6137667304015,20.0764818355641,53.5372848948375,0.956022944550669,8.98661567877629,5.35372848948375,3.63288718929254,16.2523900573614,14.5315487571702,0.573613766730402,1.1472275334608,0,0.191204588910134
"E33020431","E01008971","E02001943",2011,347,241,70,171,9,39,23,16,56,52,0,4,0,2,69.4524495677233,20.1729106628242,49.2795389048991,2.59365994236311,11.2391930835735,6.62824207492795,4.61095100864553,16.1383285302594,14.985590778098,0,1.15273775216138,0,0.576368876080692
"E33020432","E01008973","E02001944",2011,900,663,178,485,18,112,83,29,94,85,2,7,0,13,73.6666666666667,19.7777777777778,53.8888888888889,2,12.4444444444444,9.22222222222222,3.22222222222222,10.4444444444444,9.44444444444444,0.222222222222222,0.777777777777778,0,1.44444444444444
"E33020432","E01008975","E02001944",2011,900,663,178,485,18,112,83,29,94,85,2,7,0,13,73.6666666666667,19.7777777777778,53.8888888888889,2,12.4444444444444,9.22222222222222,3.22222222222222,10.4444444444444,9.44444444444444,0.222222222222222,0.777777777777778,0,1.44444444444444
"E33020432","E01008972","E02001944",2011,900,663,178,485,18,112,83,29,94,85,2,7,0,13,73.6666666666667,19.7777777777778,53.8888888888889,2,12.4444444444444,9.22222222222222,3.22222222222222,10.4444444444444,9.44444444444444,0.222222222222222,0.777777777777778,0,1.44444444444444
"E33020433","E01008974","E02001944",2011,326,231,70,161,5,49,42,7,37,34,0,2,1,4,70.8588957055215,21.4723926380368,49.3865030674847,1.53374233128834,15.0306748466258,12.8834355828221,2.14723926380368,11.3496932515337,10.4294478527607,0,0.613496932515337,0.306748466257669,1.22699386503067
"E33020433","E01008973","E02001944",2011,326,231,70,161,5,49,42,7,37,34,0,2,1,4,70.8588957055215,21.4723926380368,49.3865030674847,1.53374233128834,15.0306748466258,12.8834355828221,2.14723926380368,11.3496932515337,10.4294478527607,0,0.613496932515337,0.306748466257669,1.22699386503067
"E33020433","E01008972","E02001944",2011,326,231,70,161,5,49,42,7,37,34,0,2,1,4,70.8588957055215,21.4723926380368,49.3865030674847,1.53374233128834,15.0306748466258,12.8834355828221,2.14723926380368,11.3496932515337,10.4294478527607,0,0.613496932515337,0.306748466257669,1.22699386503067
"E33020434","E01008974","E02001944",2011,344,258,66,192,18,25,11,14,42,38,0,4,0,1,75,19.1860465116279,55.8139534883721,5.23255813953488,7.26744186046512,3.19767441860465,4.06976744186047,12.2093023255814,11.046511627907,0,1.16279069767442,0,0.290697674418605
"E33020434","E01008973","E02001944",2011,344,258,66,192,18,25,11,14,42,38,0,4,0,1,75,19.1860465116279,55.8139534883721,5.23255813953488,7.26744186046512,3.19767441860465,4.06976744186047,12.2093023255814,11.046511627907,0,1.16279069767442,0,0.290697674418605
"E33020435","E01009498","E02001945",2011,719,487,144,343,7,121,86,35,98,83,0,12,3,6,67.7329624478442,20.0278164116829,47.7051460361613,0.973574408901252,16.8289290681502,11.961057023644,4.86787204450626,13.6300417246175,11.5438108484006,0,1.66898470097357,0.417246175243394,0.834492350486787
"E33020435","E01009499","E02001945",2011,719,487,144,343,7,121,86,35,98,83,0,12,3,6,67.7329624478442,20.0278164116829,47.7051460361613,0.973574408901252,16.8289290681502,11.961057023644,4.86787204450626,13.6300417246175,11.5438108484006,0,1.66898470097357,0.417246175243394,0.834492350486787
"E33020435","E01009172","E02001945",2011,719,487,144,343,7,121,86,35,98,83,0,12,3,6,67.7329624478442,20.0278164116829,47.7051460361613,0.973574408901252,16.8289290681502,11.961057023644,4.86787204450626,13.6300417246175,11.5438108484006,0,1.66898470097357,0.417246175243394,0.834492350486787
"E33020436","E01009172","E02001945",2011,367,226,46,180,9,101,92,9,27,23,0,4,0,4,61.5803814713896,12.5340599455041,49.0463215258856,2.45231607629428,27.5204359673025,25.0681198910082,2.45231607629428,7.35694822888283,6.26702997275204,0,1.08991825613079,0,1.08991825613079
"E33020436","E01009173","E02001945",2011,367,226,46,180,9,101,92,9,27,23,0,4,0,4,61.5803814713896,12.5340599455041,49.0463215258856,2.45231607629428,27.5204359673025,25.0681198910082,2.45231607629428,7.35694822888283,6.26702997275204,0,1.08991825613079,0,1.08991825613079
"E33020436","E01009174","E02001945",2011,367,226,46,180,9,101,92,9,27,23,0,4,0,4,61.5803814713896,12.5340599455041,49.0463215258856,2.45231607629428,27.5204359673025,25.0681198910082,2.45231607629428,7.35694822888283,6.26702997275204,0,1.08991825613079,0,1.08991825613079
"E33020437","E01009205","E02001946",2011,223,167,58,109,2,29,19,10,24,21,0,3,0,1,74.8878923766816,26.0089686098655,48.8789237668161,0.896860986547085,13.0044843049327,8.52017937219731,4.48430493273543,10.762331838565,9.41704035874439,0,1.34529147982063,0,0.448430493273543
"E33020438","E01009205","E02001946",2011,331,273,79,194,1,20,17,3,35,34,1,0,0,2,82.4773413897281,23.8670694864048,58.6102719033233,0.302114803625378,6.04229607250755,5.13595166163142,0.906344410876133,10.5740181268882,10.2719033232628,0.302114803625378,0,0,0.604229607250755
"E33020438","E01009211","E02001946",2011,331,273,79,194,1,20,17,3,35,34,1,0,0,2,82.4773413897281,23.8670694864048,58.6102719033233,0.302114803625378,6.04229607250755,5.13595166163142,0.906344410876133,10.5740181268882,10.2719033232628,0.302114803625378,0,0,0.604229607250755
"E33020439","E01009218","E02001946",2011,447,350,98,252,2,56,30,26,34,34,0,0,0,5,78.2997762863535,21.923937360179,56.3758389261745,0.447427293064877,12.5279642058166,6.71140939597315,5.8165548098434,7.60626398210291,7.60626398210291,0,0,0,1.11856823266219
"E33020440","E01009206","E02001946",2011,519,386,118,268,3,64,31,33,61,55,2,3,1,5,74.373795761079,22.7360308285164,51.6377649325626,0.578034682080925,12.3314065510597,5.97302504816956,6.35838150289017,11.7533718689788,10.597302504817,0.385356454720617,0.578034682080925,0.192678227360308,0.963391136801541
"E33020440","E01009219","E02001946",2011,519,386,118,268,3,64,31,33,61,55,2,3,1,5,74.373795761079,22.7360308285164,51.6377649325626,0.578034682080925,12.3314065510597,5.97302504816956,6.35838150289017,11.7533718689788,10.597302504817,0.385356454720617,0.578034682080925,0.192678227360308,0.963391136801541
"E33020441","E01008976","E02001947",2011,256,171,46,125,3,52,38,14,28,24,0,2,2,2,66.796875,17.96875,48.828125,1.171875,20.3125,14.84375,5.46875,10.9375,9.375,0,0.78125,0.78125,0.78125
"E33020441","E01008978","E02001947",2011,256,171,46,125,3,52,38,14,28,24,0,2,2,2,66.796875,17.96875,48.828125,1.171875,20.3125,14.84375,5.46875,10.9375,9.375,0,0.78125,0.78125,0.78125
"E33020442","E01008980","E02001947",2011,656,439,101,338,6,130,107,23,72,65,1,6,0,9,66.9207317073171,15.3963414634146,51.5243902439024,0.914634146341463,19.8170731707317,16.3109756097561,3.50609756097561,10.9756097560976,9.90853658536585,0.152439024390244,0.914634146341463,0,1.3719512195122
"E33020442","E01008978","E02001947",2011,656,439,101,338,6,130,107,23,72,65,1,6,0,9,66.9207317073171,15.3963414634146,51.5243902439024,0.914634146341463,19.8170731707317,16.3109756097561,3.50609756097561,10.9756097560976,9.90853658536585,0.152439024390244,0.914634146341463,0,1.3719512195122
"E33020443","E01008980","E02001947",2011,283,193,40,153,1,66,60,6,22,19,0,3,0,1,68.1978798586572,14.1342756183746,54.0636042402827,0.353356890459364,23.321554770318,21.2014134275618,2.12014134275618,7.77385159010601,6.71378091872792,0,1.06007067137809,0,0.353356890459364
"E33020443","E01008979","E02001947",2011,283,193,40,153,1,66,60,6,22,19,0,3,0,1,68.1978798586572,14.1342756183746,54.0636042402827,0.353356890459364,23.321554770318,21.2014134275618,2.12014134275618,7.77385159010601,6.71378091872792,0,1.06007067137809,0,0.353356890459364
"E33020444","E01008945","E02001948",2011,683,475,139,336,9,114,91,23,84,76,1,6,1,1,69.5461200585652,20.3513909224012,49.194729136164,1.31771595900439,16.6910688140556,13.3235724743777,3.36749633967789,12.298682284041,11.1273792093704,0.146412884333821,0.878477306002928,0.146412884333821,0.146412884333821
"E33020445","E01008945","E02001948",2011,344,267,62,205,8,33,28,5,35,30,0,5,0,1,77.6162790697674,18.0232558139535,59.593023255814,2.32558139534884,9.59302325581395,8.13953488372093,1.45348837209302,10.1744186046512,8.72093023255814,0,1.45348837209302,0,0.290697674418605
"E33020445","E01008946","E02001948",2011,344,267,62,205,8,33,28,5,35,30,0,5,0,1,77.6162790697674,18.0232558139535,59.593023255814,2.32558139534884,9.59302325581395,8.13953488372093,1.45348837209302,10.1744186046512,8.72093023255814,0,1.45348837209302,0,0.290697674418605
"E33020445","E01008947","E02001948",2011,344,267,62,205,8,33,28,5,35,30,0,5,0,1,77.6162790697674,18.0232558139535,59.593023255814,2.32558139534884,9.59302325581395,8.13953488372093,1.45348837209302,10.1744186046512,8.72093023255814,0,1.45348837209302,0,0.290697674418605
"E33020445","E01008949","E02001948",2011,344,267,62,205,8,33,28,5,35,30,0,5,0,1,77.6162790697674,18.0232558139535,59.593023255814,2.32558139534884,9.59302325581395,8.13953488372093,1.45348837209302,10.1744186046512,8.72093023255814,0,1.45348837209302,0,0.290697674418605
"E33020446","E01008947","E02001948",2011,328,228,81,147,2,57,50,7,40,36,0,4,0,1,69.5121951219512,24.6951219512195,44.8170731707317,0.609756097560976,17.3780487804878,15.2439024390244,2.13414634146341,12.1951219512195,10.9756097560976,0,1.21951219512195,0,0.304878048780488
"E33020446","E01008948","E02001948",2011,328,228,81,147,2,57,50,7,40,36,0,4,0,1,69.5121951219512,24.6951219512195,44.8170731707317,0.609756097560976,17.3780487804878,15.2439024390244,2.13414634146341,12.1951219512195,10.9756097560976,0,1.21951219512195,0,0.304878048780488
"E33020447","E01008948","E02001948",2011,466,357,122,235,1,61,51,10,43,40,1,2,0,4,76.6094420600858,26.1802575107296,50.4291845493562,0.214592274678112,13.0901287553648,10.9442060085837,2.14592274678112,9.2274678111588,8.58369098712446,0.214592274678112,0.429184549356223,0,0.858369098712446
"E33020447","E01008949","E02001948",2011,466,357,122,235,1,61,51,10,43,40,1,2,0,4,76.6094420600858,26.1802575107296,50.4291845493562,0.214592274678112,13.0901287553648,10.9442060085837,2.14592274678112,9.2274678111588,8.58369098712446,0.214592274678112,0.429184549356223,0,0.858369098712446
"E33020448","E01008977","E02001949",2011,307,245,55,190,2,31,26,5,29,25,1,3,0,0,79.8045602605863,17.9153094462541,61.8892508143323,0.651465798045603,10.0977198697068,8.46905537459283,1.62866449511401,9.44625407166124,8.14332247557003,0.325732899022801,0.977198697068404,0,0
"E33020448","E01009120","E02001949",2011,307,245,55,190,2,31,26,5,29,25,1,3,0,0,79.8045602605863,17.9153094462541,61.8892508143323,0.651465798045603,10.0977198697068,8.46905537459283,1.62866449511401,9.44625407166124,8.14332247557003,0.325732899022801,0.977198697068404,0,0
"E33020449","E01009119","E02001949",2011,552,412,120,292,5,67,36,31,68,61,0,7,0,0,74.6376811594203,21.7391304347826,52.8985507246377,0.905797101449275,12.1376811594203,6.52173913043478,5.61594202898551,12.3188405797101,11.0507246376812,0,1.26811594202899,0,0
"E33020450","E01009120","E02001949",2011,352,227,48,179,7,56,38,18,62,59,0,2,1,0,64.4886363636364,13.6363636363636,50.8522727272727,1.98863636363636,15.9090909090909,10.7954545454545,5.11363636363636,17.6136363636364,16.7613636363636,0,0.568181818181818,0.284090909090909,0
"E33020450","E01009109","E02001949",2011,352,227,48,179,7,56,38,18,62,59,0,2,1,0,64.4886363636364,13.6363636363636,50.8522727272727,1.98863636363636,15.9090909090909,10.7954545454545,5.11363636363636,17.6136363636364,16.7613636363636,0,0.568181818181818,0.284090909090909,0
"E33020451","E01009209","E02001950",2011,510,387,77,310,6,45,33,12,66,61,0,5,0,6,75.8823529411765,15.0980392156863,60.7843137254902,1.17647058823529,8.82352941176471,6.47058823529412,2.35294117647059,12.9411764705882,11.9607843137255,0,0.980392156862745,0,1.17647058823529
"E33020451","E01009207","E02001950",2011,510,387,77,310,6,45,33,12,66,61,0,5,0,6,75.8823529411765,15.0980392156863,60.7843137254902,1.17647058823529,8.82352941176471,6.47058823529412,2.35294117647059,12.9411764705882,11.9607843137255,0,0.980392156862745,0,1.17647058823529
"E33020452","E01009208","E02001950",2011,367,293,73,220,2,27,14,13,42,36,0,6,0,3,79.8365122615804,19.8910081743869,59.9455040871935,0.544959128065395,7.35694822888283,3.81471389645777,3.54223433242507,11.4441416893733,9.80926430517711,0,1.63487738419619,0,0.817438692098093
"E33020452","E01009162","E02001950",2011,367,293,73,220,2,27,14,13,42,36,0,6,0,3,79.8365122615804,19.8910081743869,59.9455040871935,0.544959128065395,7.35694822888283,3.81471389645777,3.54223433242507,11.4441416893733,9.80926430517711,0,1.63487738419619,0,0.817438692098093
